Date,Text,UserName,ScreenName,Bio,FollowersCount,FollowingCount,Language,RetweetCount,Location,Id_str,Source,Link
2020-11-12 03:40:17,RT @PopSci: Seven Samsung Galaxy tricks you can’t do on any other phone https://t.co/r31flqjMEX https://t.co/HfoziM12nI,Tonino Claros,toninoclaros,,202,560,en,4,"Antiguo Cuscatlán, El Salvador",1326731517603745793,Twitter for Android,https://twitter.com/toninoclaros/status/1326731517603745793
2020-11-12 03:40:07,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",Gaeul ✜ • ᴱᴺ⁻ D-18 I ⟭⟬ᴮᴱ D-8 ✪,GardenJungwon7,#𝐁𝐓𝐒#𝐄𝐍𝐇𝐘𝐏𝐄𝐍#𝐓𝐗𝐓 (she) 24/7 #냥정원✰Fan Account✰(Wonki - Heewon - jaywon)  ✪                               ✰ #Thingswillgetbetter #GetWellSoonYoongi✰,73,358,en,68,•14• (페루) ♡Gaeul is studying♡,1326731472275968001,Twitter Web App,https://twitter.com/GardenJungwon7/status/1326731472275968001
2020-11-12 03:39:30,"RT @taekinkook: [WTS] Malaysia Only [DM]

BTS Galaxy Buds+BTS Photocards. 
Only use once to check compatibility with my device (sadly does…",J,jimcar_,my baby @/boutiquedelune in instagram 🤍,96,204,en,9,the big apple,1326731317090820097,Twitter for iPhone,https://twitter.com/jimcar_/status/1326731317090820097
2020-11-12 03:38:45,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ᴮᴱMini Mini⁷ 💜,chim_chim13_,이상하다는 것은 왠지 귀엽다,19,55,en,2085,라지벌랄라랜드,1326731128250658817,Twitter for Android,https://twitter.com/chim_chim13_/status/1326731128250658817
2020-11-12 03:37:22,"I’m back in LA and I saw my dad with my old Oneplus 7 Pro after switching to my iPhone 11 and that 1440p 90 hertz amoled screen on the 7 pro. i kinda want to switch back, I forgot how good that screen is😬😬😬😬",Alex,XDogeee,¯\_(ツ)_/¯,93,601,en,0,My house,1326730783264968710,Twitter for iPhone,https://twitter.com/XDogeee/status/1326730783264968710
2020-11-12 03:36:50,"RT @taekinkook: [WTS] Malaysia Only [DM]

BTS Galaxy Buds+BTS Photocards. 
Only use once to check compatibility with my device (sadly does…",ᴮᴱLALA⁷,btsjunkie7,always remember that you are the sparkling gem - wwh ♡,365,463,en,9,she/her,1326730647507853312,Twitter for Android,https://twitter.com/btsjunkie7/status/1326730647507853312
2020-11-12 03:34:55,"RT @taekinkook: [WTS] Malaysia Only [DM]

BTS Galaxy Buds+BTS Photocards. 
Only use once to check compatibility with my device (sadly does…",BTS Lucky ⁷ 🇲🇾 Malaysia GO,BTS_Lucky7GO,BTS Malaysia GOM 🇲🇾 || ENG / 中文 / BM || 💌 DM for requests || ❤️ Likes = On Going GOs,1197,133,en,9,Malaysia,1326730163392974848,Twitter for iPhone,https://twitter.com/BTS_Lucky7GO/status/1326730163392974848
2020-11-12 03:34:41,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",remi ☁️☄️,flowongarden,"░ with Wonnie,no worrie ░                                              
𖦹enhypen | christian | she/her",569,547,en,68,NE India (mizo) ,1326730106560278528,Twitter for Android,https://twitter.com/flowongarden/status/1326730106560278528
2020-11-12 03:34:23,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",Chacaᴱᴺ⁻⁷➪𝐤𝐢𝐧𝐝𝐚 𝐢𝐚🍭,sunowuw,"⁰⁴✦ ─𝔼ℕℍ𝕐ℙ𝔼ℕ ─✦⁰¹⁰²⁰³⁰⁴⁰⁵
                                                                                                                      ༆𖣘꿈을 추구하다𖣘༆",404,375,en,68,,1326730030131503106,Twitter for Android,https://twitter.com/sunowuw/status/1326730030131503106
2020-11-12 03:33:50,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",🍒Hp,junghoper,⟭⟬ @BTS_twt⟬⟭,558,61,en,68,BTS💜,1326729892554133504,Twitter for iPhone,https://twitter.com/junghoper/status/1326729892554133504
2020-11-12 03:31:51,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",💜ᴮᴱChristi⁷💜🎆,joonstardust7,"OT7, love all Bangtan related things 💜",431,716,en,2085,💜,1326729393054494721,Twitter for Android,https://twitter.com/joonstardust7/status/1326729393054494721
2020-11-12 03:31:28,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",η’ᴊᴜηɢωᴏη🌱,lemonko_,↳ 𝚜𝚞𝚙𝚙𝚘𝚛𝚝 𝙴𝚗𝚑𝚢𝚙𝚎𝚗 | 양정원 #ENHYPEN #젱양 🦅🐈 엔진1기 |,30,59,en,68,04.02.09,1326729298279976961,Twitter for iPhone,https://twitter.com/lemonko_/status/1326729298279976961
2020-11-12 03:31:19,"RT @rpfscrhyb: On 06.11.2020, SIRP/KRNT along with , Con-412/RPF/KRNT jointly apprehended one ToPB offender  and recovered  previously  sto…",R. D. Titussamuel,DTitussamuel,,1,8,en,6,,1326729260959035392,Twitter for Android,https://twitter.com/DTitussamuel/status/1326729260959035392
2020-11-12 03:30:29,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ᴮᴱ Giinie⁷ semi hiatus,Jiniesimista,"ᶠᵃⁿ ᵃᶜᶜᵒᵘⁿᵗ ♡♡♡ only ARMY, a veces desaparezco milenios",80,228,en,2085,,1326729051390816258,Twitter for iPhone,https://twitter.com/Jiniesimista/status/1326729051390816258
2020-11-12 03:29:08,"[WTS] Malaysia Only [DM]

BTS Galaxy Buds+BTS Photocards. 
Only use once to check compatibility with my device (sadly does not work well with my iPhone).

The cover already installed on the Buds case.

I am letting it go for *RM750* (samsung price: RM899)
*not including shipping. https://t.co/YsK2SL2uDU",ᴮᴱnora⁷💜,taekinkook,@BTS_twt’s ARMY💜,128,696,en,9,Malaysia,1326728708271452160,Twitter Web App,https://twitter.com/taekinkook/status/1326728708271452160
2020-11-12 03:28:43,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",Wika Handayani,wikahandayani12,Diponegoro University,820,971,en,2085,,1326728605775224835,Twitter for Android,https://twitter.com/wikahandayani12/status/1326728605775224835
2020-11-12 03:26:24,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ᴮᴱ고래52,whale5252,,19,18,en,2085,,1326728022301442048,Twitter for Android,https://twitter.com/whale5252/status/1326728022301442048
2020-11-12 03:26:00,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",🦌,O1HEESEUNG,♡⃕ #𝐇𝐄𝐄𝐒𝐄𝐔𝐍𝐆 𝟤𝟦/𝟩,2754,556,en,68,𝑖𝑙𝑎𝑛𝑑ㅡ𝑒𝑛ℎ𝑦𝑝𝑒𝑛✰,1326727919943643137,Twitter for iPhone,https://twitter.com/O1HEESEUNG/status/1326727919943643137
2020-11-12 03:25:45,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",BlackWhite ⁷,_BlackWhite010_,있는듯. 없는듯. (없는듯에 가깝다는 말 임....),94,172,en,2085,,1326727859210125313,Twitter for iPhone,https://twitter.com/_BlackWhite010_/status/1326727859210125313
2020-11-12 03:25:42,"RT @baejinnuna: Previously Hyunsuk mention in his previous Vlive that using Samsung Galaxy is much better than using Iphone. Yesterday, bef…",🍡,hynskluvs,cix best boys,219,199,en,48,she/her 🐰,1326727846614585344,Twitter for Android,https://twitter.com/hynskluvs/status/1326727846614585344
2020-11-12 03:25:28,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",Estefania🌟,Estefania9491,°•♤Army Cncowner Aroha y Engene♤•°,151,264,en,2085,Bangtanlandia💞,1326727785633681410,Twitter for Android,https://twitter.com/Estefania9491/status/1326727785633681410
2020-11-12 03:25:01,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",en kinda ia║𝐝-3🦮,j3s_eN,"، 🔗 𝐬𝐜𝐨𝐫𝐩𝐢𝐨 ❏ 彡★ 호주 𝒃𝒐𝒚, 심 재윤.",783,885,en,68,s/her🇮🇩,1326727674312581120,Twitter for Android,https://twitter.com/j3s_eN/status/1326727674312581120
2020-11-12 03:24:48,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",♡,_7hr3e,"TAEKOOK IS
 A CUTE WORD









------





-----


-----


























-------





----









---------














YOU KNOW, I KNOW",131,222,en,2085,_______➡️➡️➡️➡️_⚠RT🔁🔞,1326727618775953409,Twitter for Android,https://twitter.com/_7hr3e/status/1326727618775953409
2020-11-12 03:24:14,"RT @baejinnuna: Previously Hyunsuk mention in his previous Vlive that using Samsung Galaxy is much better than using Iphone. Yesterday, bef…",KJl1🔜,EXOClX,kai hanbin cix. in that order too.,116,78,en,48,"17, she/her",1326727477696229382,Twitter for iPhone,https://twitter.com/EXOClX/status/1326727477696229382
2020-11-12 03:24:13,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",κοοκιє,KinTae_530,"김태형🐯 *vkook
BTS🌙",2045,4255,en,2085,Ecuador 🇪🇨  Dynamite🧨 ,1326727472029839360,Twitter for Android,https://twitter.com/KinTae_530/status/1326727472029839360
2020-11-12 03:24:10,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",vein♡ | ᵉⁿʰʸᵖᵉⁿ ˡᵒᶜᵏᵈᵒʷⁿ,jungwondebuted,"@ENHYPEN_members: until the sunset, let's sing together.",634,572,en,68,𝘩𝘦𝘳 ; 𝘱𝘳𝘦-𝘪𝘭𝘢𝘯𝘥,1326727460478545921,Twitter for Android,https://twitter.com/jungwondebuted/status/1326727460478545921
2020-11-12 03:24:00,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",💜GUATEMALA A.R.M.Y🇬🇹,GuatemalaArmy,🔍Fanbase guatemalteca para @BTS_twt🔎 | @BTS_twt Guatemalan Fanbase | @BTS_twt 용 과테말라 팬 기반 | @BTS_ARMYLeague Members | ESP/ENG | 🇬🇹,7276,352,en,2085,,1326727419169038336,Twitter for Android,https://twitter.com/GuatemalaArmy/status/1326727419169038336
2020-11-12 03:22:51,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",⟭⟬❦✜ Ell is ᴱᴺ🧬 | Daisy Hour 🌼🕔,icyfoxgalaxy,22 • She/Her • Typo Machine • Welcome to my quadrilingual trash bin. Currently whipped for a certain ice boy 🐳❄ Salam Berdikari✨ 飛べ🔳 보라해💜 • Multis fanacc,561,710,en,68,🇮🇩 | pls read carrd first tq,1326727130495868928,Twitter for Android,https://twitter.com/icyfoxgalaxy/status/1326727130495868928
2020-11-12 03:22:45,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",901ᴮᴱ🐰,yorda0901,넌 충분히 잘하고 있어🥰 정무행알💜 Teamwork makes the dream work.,39,310,en,2085,,1326727104612900867,Twitter for Android,https://twitter.com/yorda0901/status/1326727104612900867
2020-11-12 03:22:36,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",lexie🍂,jungoneeee,"DILIGENTLY LIVE LIFE!!!

- yang jungwon",270,413,en,68,🇵🇭,1326727066830606338,Twitter for Android,https://twitter.com/jungoneeee/status/1326727066830606338
2020-11-12 03:22:28,@AgentDustal @Google I'm with you. My #Pixel4XL is the worst phone I've ever owned. I migrated from iPhone with the #Pixel2XL and on yo the 4. I'm waiting for my Verizon #iPhone12ProMax. Completely through with #Pixel.,Sam Hankins,redjellydonut,"Supernatural horror fan, animal lover, veteran, and recovering addict. Believer in second chances. Love me all things #Arsenal. #TeamPeteForever",413,1435,en,0,"Austin, TX",1326727032378634240,Twitter for Android,https://twitter.com/redjellydonut/status/1326727032378634240
2020-11-12 03:22:05,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",JungwonOntop,JungwonOntop,"SHEEP GARDEN 🧡양정원🧡
🔥ENHYPEN🔥
@ENHYPEN_members",92,173,en,68,🇻🇳,1326726935381123072,Twitter for Android,https://twitter.com/JungwonOntop/status/1326726935381123072
2020-11-12 03:21:14,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ᵃⁿⁿⁱᵉ | ᴇɴ-⁷ | 𐤀,prettyjungwon,𝐲𝐚𝐧𝐠 𝐣𝐮𝐧𝐠𝐰𝐨𝐧 𝑜𝑓 ᗴᑎᕼYᑭᗴᑎ 𝑜𝑤𝑛𝑠 𝑚𝑦 𝒉𝒆𝒂𝒓𝒕! fanacct!,487,574,en,68,6•26•20 | she/her,1326726720301494273,Twitter for Android,https://twitter.com/prettyjungwon/status/1326726720301494273
2020-11-12 03:18:53,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ᴮᴱmeme⁷,sabilikim,☀️🌻 personal account | fan account @BTS_twt she/her,429,356,en,68,selective,1326726131723087872,Twitter for Android,https://twitter.com/sabilikim/status/1326726131723087872
2020-11-12 03:18:28,"RT @MangiesShop: #smartphone, #pro, #android, #samsung, #apple, #tech, #phone, #xiaomi, #mobile, #nokia, #oneplus, #s, #gadget, #huawai, #i…",Techie Wiz,techie_wiz,"Tech company, gadget reviews and product tutorials.
Send a DM to get your startup/company or tech product promoted on our platform.",896,25,en,1,Global,1326726024374046720,Techie Wiz bot,https://twitter.com/techie_wiz/status/1326726024374046720
2020-11-12 03:18:25,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",jidᴱᴺ⁻ · kinda ia ·,anhaivens,protect @ENHYPEN_members at all cost ♡,684,664,en,68,‘99 — 𝙬𝙤𝙣𝙝𝙚𝙚.,1326726011610755072,Twitter for Android,https://twitter.com/anhaivens/status/1326726011610755072
2020-11-12 03:18:12,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ᴮᴱPlummy Lips⁷,Dynamic_BTS,"ONLY for @BTS_twt #BTS #방탄소년단 💜
a fan of BillboardHOT100 n.o1 singers",1447,512,en,2085,mama_bird'snest,1326725958733328391,Twitter for Android,https://twitter.com/Dynamic_BTS/status/1326725958733328391
2020-11-12 03:17:41,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",beya day-18,yanga_bea,bts till the end | multi fan,265,936,en,68,"Seoul, Republic of Korea ",1326725827174625282,Twitter for iPhone,https://twitter.com/yanga_bea/status/1326725827174625282
2020-11-12 03:17:00,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ᴮᴱaReMy⁷⏻NE,BTS_aRMy77_,"The genre is @BTS_twt.                                            

FAN OF BILLBOARD 100 3 TIMES #1 ARTIST BTS. 

🐨🐹🐱🐿🐥🐯🐰💜.",3135,2563,en,2085,BTS ONLY.,1326725655447314434,Twitter for Android,https://twitter.com/BTS_aRMy77_/status/1326725655447314434
2020-11-12 03:16:55,"@nekojitaa @Kas_610 @9to5mac @michaelpotuck The best Google phone is probably an iPhone SE, at least YouTube runs on that—when I had a Pixel 3 it was crashing &amp; burning. Never had any issues with my Galaxy doing that",祝福,MADBLACKTWlNK,Editor for: @niamreagan | @Twitch artist | 🇨🇦🇺🇸🇮🇱 | UCSD ‘24 / / Commissions: Open — ToS: https://t.co/KQQKhOMfz9,256,370,en,0,,1326725635994161152,Twitter for iPhone,https://twitter.com/MADBLACKTWlNK/status/1326725635994161152
2020-11-12 03:16:35,"The First Brand in This Picture is -
1) Dell - Laptop
2)OnePlus-2nd SmartPhone
3)SamSung-3rd SmartPhone
Hope I Win this😓
@amazonIN #AmazonFinaleDays https://t.co/xAIGZD2kIv",Hemanth Kumar,Hemanth31096089,,0,58,en,0,,1326725552657424384,Twitter for Android,https://twitter.com/Hemanth31096089/status/1326725552657424384
2020-11-12 03:15:42,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",Send_love🤞,Sendlov72942466,,1,39,en,68,,1326725328681672711,Twitter for Android,https://twitter.com/Sendlov72942466/status/1326725328681672711
2020-11-12 03:15:36,RT @MilkywayEssent: #Adventure #Sun Planets &amp; Constellations Soft Phone Case for iPhone &amp; Samsung Galaxy https://t.co/pkLjUDQyGj,Adventure India,tdg_bnb,Our crafted trips and tour plans for you and your friends,2743,1004,en,1,India,1326725305281736704,TDG Adventures,https://twitter.com/tdg_bnb/status/1326725305281736704
2020-11-12 03:15:08,"#smartphone, #pro, #android, #samsung, #apple, #tech, #phone, #xiaomi, #mobile, #nokia, #oneplus, #s, #gadget, #huawai, #ios, #realme, #gadgets, #technews
Show now 👉 👉https://t.co/IOFE4j0Ukh or Retweet😍 https://t.co/0xtJiDxS5O",MangieS Shop⭐❤️⭐,MangiesShop,We have what you deserve!. We have wide range of high quality electronics📱 that meet your need. #smartwatches #smartwatch #xiaomi #onlineshop #samsung 🤩👍💡📸,3069,4019,en,1,Germany,1326725187484659715,SocialRabbit Plugin,https://twitter.com/MangiesShop/status/1326725187484659715
2020-11-12 03:14:58,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",ً Nad⁷,taekinover,"#JIN: Live Happy •ᴗ• 
@BTS_twt | Fan account | She/Her",1425,1441,en,2085,,1326725146351079425,Twitter Web App,https://twitter.com/taekinover/status/1326725146351079425
2020-11-12 03:14:19,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",Ar ⁷ ▫️▪️,army_arki,"Life Goes On, Let's Live On - @BTS_twt

112817 | OT7 💜 | Matthew 7:7-12",213,528,en,2085,,1326724981351313414,Twitter for Android,https://twitter.com/army_arki/status/1326724981351313414
2020-11-12 03:14:12,"RT @baejinnuna: Previously Hyunsuk mention in his previous Vlive that using Samsung Galaxy is much better than using Iphone. Yesterday, bef…",jeojang,baelovelyyy,"ᵐʸ ʰᵃᵖᵖⁱⁿᵉˢˢ ◡̈ 
i will work hard without giving up until the end. ♡ ⌇",95,290,en,48,,1326724950628184064,Twitter for Android,https://twitter.com/baelovelyyy/status/1326724950628184064
2020-11-12 03:13:22,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ًalaska vote atz on mama ✰,seonghwabillity,.˚ ₍ 🌿 ₎┊#SEONGHWA #HONGJOONG #SUNGHOON #JAY #HEEJIN #JINSOUL ↷ 𝘵𝘩𝘦𝘺 𝘴𝘢𝘪𝘥 𝘵𝘩𝘪𝘴 𝘶𝘴𝘦𝘳 𝘪𝘴 𝘴𝘦𝘭𝘦𝘤𝘵𝘪𝘷𝘦.,295,332,en,68,S!HER · 4TEEN · read carrd byf,1326724741919502336,Twitter Web App,https://twitter.com/seonghwabillity/status/1326724741919502336
2020-11-12 03:13:20,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",𝒎𝒆𝒓𝒊𝒆𝒍🦄🧬 ᴱᴺ⁻⁷,meriel_hoonie,⠀⠀⠀⠀⠀⠀ 다중 💫┊• '02 🇵🇭 •┊𖧵⟭⟬💎💜✨,2311,1543,en,68,she/her,1326724735154024449,Twitter for iPhone,https://twitter.com/meriel_hoonie/status/1326724735154024449
2020-11-12 03:12:45,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",kunikookie01,kunimalikah96,"JUNGKOOK BTS fan🐰
DONE IS BETTER THAN PERFECT.
Lebih baik suatu pekerjaan itu kamu lakukan daripada kamu mengejar kata sempurna
love my self love your self💜",82,103,en,68,"Trenggalek, Indonesia",1326724588361822210,Twitter for Android,https://twitter.com/kunimalikah96/status/1326724588361822210
2020-11-12 03:12:33,#Adventure #Sun Planets &amp; Constellations Soft Phone Case for iPhone &amp; Samsung Galaxy https://t.co/pkLjUDQyGj,Milkyway Essentials,MilkywayEssent,Welcome to Milkyway Essentials store!,85,355,en,1,,1326724534444191745,MilkywayEssent,https://twitter.com/MilkywayEssent/status/1326724534444191745
2020-11-12 03:12:22,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",ً,choosnn,꒰꒰ — #김선우 • sunshine is the best medicine.,170,188,en,68,➷◞🌏,1326724490458329088,Twitter for Android,https://twitter.com/choosnn/status/1326724490458329088
2020-11-12 03:12:18,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",aly 💌 | D-18,ni_kikkeut,#NI_KI𓃮: DANCE PRODIGY AND 4TH GEN MAIN DANCER                                     ⟨she | her⟩,2339,2317,en,68,EGGIE→ENGENE,1326724473609842688,Twitter for Android,https://twitter.com/ni_kikkeut/status/1326724473609842688
2020-11-12 03:11:54,"RT @SamsungMobile: Make their year, with Galaxy Buds Live.
Learn more: https://t.co/8d6C9mdPjZ https://t.co/AEngbO10DM",☆UP☆,Uliyanti_dini,@donghae861015 | Jungkookie | Gamer | ojok nge'follow nek awakmu seneng fanwar.,109,108,en,2085,,1326724372527132672,Twitter for Android,https://twitter.com/Uliyanti_dini/status/1326724372527132672
2020-11-12 03:10:53,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",✰ mellᴱᴺ⁻⁷,your_edens,"❦ ═෴ ᶠᵃⁿ ᵃᶜᶜ ᵒᶠ @ENHYPEN_members • ═ ❦ ━━━━━━━━━

ᴛʜᴇ ʙᴇsᴛ ᴡᴀʏ ᴛᴏ ᴛᴀᴋᴇ ʀᴇᴠᴇɴɢᴇ ᴀɢᴀɪɴsᴛ ᴛʜᴏsᴇ ᴡʜᴏ ɪɴsᴜʟᴛ ʏᴏᴜ, ɪs ᴛᴏ ʙᴇ ᴍᴏʀᴇ sᴜᴄᴄᴇssғᴜʟ ᴛʜᴀɴ ᴛʜᴇᴍ.
#ᵉⁿᵍᵉⁿᵉ #ᴊᴀʏᴡᴏɴ",232,268,en,68,🅴🅽🅷🆈🅿🅴🅽↬𝗱𝗿𝗲𝗮𝗺𝘀 𝚌𝚊𝚗 𝚌𝚑𝚊𝚗𝚐𝚎 𝒐𝒖𝒓 𝒍𝒊𝒗𝒆𝒔.,1326724119027572739,Twitter for Android,https://twitter.com/your_edens/status/1326724119027572739
2020-11-12 03:10:46,#beauty #beautiful #girl Smart Mirror Flip Phone Case Samsung Galaxy https://t.co/b1grfXwdOB,IKEacasa,Ikeacasa,IKEacasa - A Hurrycane Shopping!,7214,8507,en,0,,1326724088824541185,SocialRabbit Plugin,https://twitter.com/Ikeacasa/status/1326724088824541185
2020-11-12 03:10:41,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",andrea ❥,jungwonizedd,"#냥정원 ⋆ predebut eggie ⋆ 24/7 fangirl for @ENHYPEN_members ♡

— she ⋆ her ⋆ fan account back up @jungwonizzed",1937,1945,en,68,,1326724065336307714,Twitter for Android,https://twitter.com/jungwonizedd/status/1326724065336307714
2020-11-12 03:10:07,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",yas♡ || D-8-18☁️,gtmpiiwonie_,m u l f a n d 𝒂𝒓𝒆𝒂 - ✨ || #𝐁𝐓𝐒 #𝐍𝐂𝐓 #𝐓𝐗𝐓 #𝐄𝐍𝐇𝐘𝐏𝐄𝐍 🌙 || ᴏᴛ7 ᴏᴛ5 ᴏᴛ23♡🍫,1431,1447,en,68,,1326723923883425793,Twitter for Android,https://twitter.com/gtmpiiwonie_/status/1326723923883425793
2020-11-12 03:10:06,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",+waitingmenujuloading+ ᴱᴺ⁻,anipdisini,"+𝖒𝖚𝖑𝖋𝖆𝖓 𝖓𝖆𝖒𝖉𝖔𝖓𝖌+
FAN ACCOUNT",472,547,en,68,Indonesia,1326723918950887424,Twitter for Android,https://twitter.com/anipdisini/status/1326723918950887424
2020-11-12 03:09:40,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",𝙋𝙚𝙖𝙘𝙝. 🍑 ~• หม่ามี้น้งจองวอน •~,Peachyy_7,𝙅𝙪𝙣𝙜𝙬𝙤𝙣 🐈🍼 ㅇㅅㅇ 𝙎𝙪𝙣𝙜𝙝𝙤𝙤𝙣 🐧❄️ 𝙃𝙚𝙚 𝙨𝙚𝙪𝙣𝙜 🦌 𝙎𝙪𝙣𝙤𝙤 🦊☀️ 𝙅𝙖𝙠𝙚 🐶 𝙅𝙖𝙮 🦅 𝙉𝙞𝙠𝙞🐆 🌷 sᴜᴘᴘᴏʀᴛ #ENHYPEN 🌻🌞 #양정원,243,210,en,68,,1326723809483714560,Twitter for iPhone,https://twitter.com/Peachyy_7/status/1326723809483714560
2020-11-12 03:09:07,"RT @yangwoning0209: #JUNGWON jungwonie bought new phone! it's samsung galaxy note 20💖 @ENHYPEN_members 
https://t.co/V3YanlAlvA",t i aヾ,goldenpjs,"the truth hurts, but lies are worse.",715,727,en,68,"❐ jay ; dancer, singer, rapper, songwriter, reliable leader, good visuals, motivator, moodmaker, fashion king and energy sourceˎˊ˗ | she/her O3 🇮🇩",1326723671755550721,Twitter for Android,https://twitter.com/goldenpjs/status/1326723671755550721
